% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
3215	1	2	1	0	2	65	0	1	1	0
3215	2	3	2	0	2	65	0	1	1	0
3216	1	2	1	0	2	65	0	1	1	0
3216	2	3	2	0	2	65	0	1	1	0
3217	1	2	1	0	2	65	0	1	1	0
3217	2	3	2	0	2	65	0	1	1	0
3218	1	2	1	0	2	65	0	1	1	0
3218	2	3	2	0	2	65	0	1	1	0
3219	1	2	1	0	2	65	0	1	1	0
3219	2	3	2	0	2	65	0	1	1	0
3220	1	2	1	0	2	65	0	1	1	0
3220	2	3	2	0	2	65	0	1	1	0
3221	1	2	1	0	2	65	0	1	1	0
3221	2	3	2	0	2	65	0	1	1	0
3222	1	2	1	0	2	65	0	1	1	0
3222	2	3	2	0	2	65	0	1	1	0
3223	1	2	1	0	2	65	0	1	1	0
3223	2	3	2	0	2	65	0	1	1	0
3224	1	2	1	0	2	65	0	1	1	0
3224	2	3	2	0	2	65	0	1	1	0
3225	1	2	1	0	2	65	0	1	1	0
3225	2	3	2	0	2	65	0	1	1	0
3226	1	2	1	0	2	65	0	1	1	0
3226	2	3	2	0	2	65	0	1	1	0
3227	1	2	1	0	2	65	0	1	1	0
3227	2	3	2	0	2	65	0	1	1	0
3228	1	2	1	0	2	65	0	1	1	0
3228	2	3	2	0	2	65	0	1	1	0
3229	1	2	1	0	2	65	0	1	1	0
3229	2	3	2	0	2	65	0	1	1	0
3230	1	2	1	0	2	65	0	1	1	0
3230	2	3	2	0	2	65	0	1	1	0
3231	1	2	1	0	2	65	0	1	1	0
3231	2	3	2	0	2	65	0	1	1	0
3232	1	2	1	0	2	65	0	1	1	0
3232	2	3	2	0	2	65	0	1	1	0
3233	1	2	1	0	2	65	0	1	1	0
3233	2	3	2	0	2	65	0	1	1	0
3234	1	2	1	0	2	65	0	1	1	0
3234	2	3	2	0	2	65	0	1	1	0
3235	1	2	1	0	2	65	0	1	1	0
3235	2	3	2	0	2	65	0	1	1	0
3236	1	2	1	0	2	65	0	1	1	0
3236	2	3	2	0	2	65	0	1	1	0
3237	1	2	1	0	2	65	0	1	1	0
3237	2	3	2	0	2	65	0	1	1	0
3238	1	2	1	0	2	65	0	1	1	0
3238	2	3	2	0	2	65	0	1	1	0
3239	1	2	1	0	2	65	0	1	1	0
3239	2	3	2	0	2	65	0	1	1	0
3240	1	2	1	0	2	65	0	1	1	0
3241	1	2	1	0	2	65	0	1	1	0
3242	1	2	1	0	2	65	0	1	1	0
3243	1	2	1	0	2	65	0	1	1	0
3244	1	2	1	0	2	65	0	1	1	0
3245	1	2	1	0	2	65	0	1	1	0
3246	1	2	1	0	2	65	0	1	1	0
3247	1	2	1	0	2	65	0	1	1	0
3248	1	2	1	0	2	65	0	1	1	0
3248	1	1	2	0	10	261	0	1	1	0
3249	1	2	1	0	2	65	0	1	1	0
3249	1	1	2	0	10	261	0	1	1	0
3250	1	2	1	0	2	65	0	1	1	0
3250	1	1	2	0	10	261	0	1	1	0
3251	1	2	1	0	2	65	0	1	1	0
3251	1	1	2	0	10	261	0	1	1	0
3252	1	2	1	0	2	65	0	1	1	0
3252	1	1	2	0	10	261	0	1	1	0
3253	1	2	1	0	2	65	0	1	1	0
3253	1	1	2	0	10	261	0	1	1	0
3254	1	2	1	0	2	65	0	1	1	0
3254	1	1	2	0	10	261	0	1	1	0
3255	1	2	1	0	2	65	0	1	1	0
3255	1	1	2	0	10	261	0	1	1	0
3256	1	2	1	0	2	65	0	1	1	0
3256	1	1	2	0	10	261	0	1	1	0
3257	1	2	1	0	2	137	0	1	1	0
3258	1	2	1	0	2	137	0	1	1	0
3259	1	2	1	0	2	137	0	1	1	0
3260	1	2	1	0	2	137	0	1	1	0
3261	1	2	1	0	2	137	0	1	1	0
3262	1	2	1	0	2	137	0	1	1	0
3263	1	2	1	0	2	137	0	1	1	0
3264	1	2	1	0	2	137	0	1	1	0
3321	1	2	1	0	10	261	0	1	1	0
3321	2	4	1	0	0	26	0	1	1	0
3321	2	5	3	0	28	749	0	1	0	0
3322	1	2	1	0	10	261	0	1	1	0
3322	2	4	1	0	0	26	0	1	1	0
3322	2	5	3	0	28	749	0	1	0	0
3323	1	2	1	0	10	261	0	1	1	0
3323	2	4	1	0	0	26	0	1	1	0
3323	2	5	3	0	28	749	0	1	0	0
3324	1	2	1	0	10	261	0	1	1	0
3325	1	2	1	0	10	261	0	1	1	0
3326	1	2	1	0	10	261	0	1	1	0
3327	1	2	1	0	2	65	0	1	1	0
3328	1	2	1	0	2	65	0	1	1	0
3328	2	3	2	0	4	69	0	1	1	0
3328	2	5	3	0	28	749	1	0	1	0
3329	1	2	1	0	2	65	0	1	1	0
3329	2	3	2	0	4	69	0	1	1	0
3329	2	5	3	0	28	749	1	0	1	0
3330	1	2	1	0	2	65	0	1	1	0
3330	2	3	2	0	4	69	0	1	1	0
3330	2	5	3	0	28	749	1	0	1	0
3331	1	2	1	0	2	65	0	1	1	0
3331	2	3	2	0	4	105	0	1	1	0
3332	1	2	1	0	2	65	0	1	1	0
3332	2	3	2	0	4	105	0	1	1	0
3333	1	2	1	0	2	65	0	1	1	0
3333	2	3	2	0	4	105	0	1	1	0
3334	1	2	1	0	2	65	0	1	1	0
3334	2	3	2	0	4	105	0	1	1	0
3335	1	2	1	0	2	65	0	1	1	0
3335	2	3	2	0	4	105	0	1	1	0
3336	2	3	2	0	4	105	0	1	1	0
3337	2	3	2	0	4	105	0	1	1	0
3338	2	3	2	0	4	105	0	1	1	0
3339	2	3	2	0	4	105	0	1	1	0
3340	2	3	2	0	4	105	0	1	1	0
3341	2	3	2	0	4	105	0	1	1	0
3342	2	3	2	0	4	105	0	1	1	0
3343	2	3	2	0	4	105	0	1	1	0
3344	2	3	2	0	4	105	0	1	1	0
3345	2	3	2	0	4	105	0	1	1	0
3346	2	3	2	0	4	105	0	1	1	0
3347	2	3	2	0	4	105	0	1	1	0
3348	2	3	2	0	4	105	0	1	1	0
3349	2	3	2	0	4	105	0	1	1	0
3471	2	3	2	0	6	101	0	1	1	0
3471	2	5	3	0	18	357	0	1	1	0
3472	2	3	2	0	6	101	0	1	1	0
3472	2	5	3	0	18	357	0	1	1	0
3473	2	3	2	0	6	101	0	1	1	0
3473	2	5	3	0	18	357	0	1	1	0
3474	2	3	2	0	6	101	0	1	1	0
3474	2	5	3	0	18	357	0	1	0	0
3475	2	3	2	0	6	101	0	1	1	0
3475	2	5	3	0	18	357	0	1	1	0
3476	2	3	2	0	6	101	0	1	1	0
3476	2	5	3	0	18	357	0	1	0	0
3477	2	3	2	0	4	105	0	1	1	0
3478	2	3	2	0	4	105	0	1	1	0
3479	2	3	2	0	4	105	0	1	1	0
3480	2	3	2	0	4	105	0	1	1	0
3481	2	3	2	0	4	105	0	1	1	0
3482	2	3	2	0	4	105	0	1	1	0
3483	2	3	2	0	4	105	0	1	1	0
3484	2	3	2	0	4	105	0	1	1	0
3485	2	3	2	0	4	105	0	1	1	0
3486	2	3	2	0	4	105	0	1	1	0
3487	2	3	2	0	4	105	0	1	1	0
3488	2	3	2	0	6	153	0	1	1	0
3489	2	3	2	0	6	153	0	1	1	0
3490	2	3	2	0	6	153	0	1	1	0
3493	2	5	3	0	28	1095	0	1	1	0
3527	1	2	1	0	2	65	0	1	1	0
3528	1	2	1	0	2	65	0	1	1	0
3528	1	1	2	0	2	65	0	1	1	0
3529	1	2	1	0	2	65	0	1	1	0
3529	1	1	2	0	2	65	0	1	1	0
3530	1	2	1	0	2	65	0	1	1	0
3530	1	1	2	0	2	65	0	1	1	0
3531	1	2	1	0	2	65	0	1	1	0
3531	1	1	2	0	2	65	0	1	1	0
3532	1	2	1	0	2	65	0	1	1	0
3532	1	1	2	0	2	65	0	1	1	0
3533	1	2	1	0	2	65	0	1	1	0
3533	1	1	2	0	2	65	0	1	1	0
3534	1	2	1	0	2	65	0	1	1	0
3534	1	1	2	0	2	65	0	1	1	0
3535	1	2	1	0	2	65	0	1	1	0
3535	1	1	2	0	2	65	0	1	1	0
3536	1	2	1	0	2	65	0	1	1	0
3536	1	1	2	0	2	65	0	1	1	0
3537	1	2	1	0	2	65	0	1	1	0
3537	1	1	2	0	2	65	0	1	1	0
3538	1	2	1	0	2	65	0	1	1	0
3538	1	1	2	0	2	65	0	1	1	0
3539	1	2	1	0	2	65	0	1	1	0
3539	1	1	2	0	2	65	0	1	1	0
3540	1	2	1	0	2	65	0	1	1	0
3540	1	1	2	0	2	65	0	1	1	0
3541	1	2	1	0	2	65	0	1	1	0
3541	1	1	2	0	2	65	0	1	1	0
3542	1	2	1	0	2	65	0	1	1	0
3542	1	1	2	0	2	65	0	1	1	0
3543	1	2	1	0	2	65	0	1	1	0
3543	1	1	2	0	2	65	0	1	1	0
3544	1	2	1	0	2	65	0	1	1	0
3544	1	1	2	0	2	65	0	1	1	0
3545	1	2	1	0	2	65	0	1	1	0
3545	1	1	2	0	2	65	0	1	1	0
3546	1	2	1	0	2	65	0	1	1	0
3546	1	1	2	0	2	65	0	1	1	0
3547	1	2	1	0	2	65	0	1	1	0
3547	1	1	2	0	2	65	0	1	1	0
3548	1	2	1	0	2	65	0	1	1	0
3548	1	1	2	0	2	65	0	1	1	0
3549	1	2	1	0	2	65	0	1	1	0
3549	1	1	2	0	2	65	0	1	1	0
3550	1	2	1	0	2	65	0	1	1	0
3550	1	1	2	0	2	65	0	1	1	0
3551	1	2	1	0	2	65	0	1	1	0
3551	1	1	2	0	2	65	0	1	1	0
3552	1	2	1	0	2	65	0	1	1	0
3552	1	1	2	0	2	65	0	1	1	0
3553	1	2	1	0	2	65	0	1	1	0
3553	1	1	2	0	2	65	0	1	1	0
3554	1	2	1	0	2	65	0	1	1	0
3554	1	1	2	0	2	65	0	1	1	0
3555	1	2	1	0	2	65	0	1	1	0
3555	1	1	2	0	2	65	0	1	1	0
3556	1	2	1	0	2	65	0	1	1	0
3556	1	1	2	0	2	65	0	1	1	0
3557	1	2	1	0	2	65	0	1	1	0
3557	1	1	2	0	2	65	0	1	1	0
3558	1	2	1	0	2	65	0	1	1	0
3558	1	1	2	0	2	65	0	1	1	0
3559	1	2	1	0	2	65	0	1	1	0
3559	1	1	2	0	2	65	0	1	1	0
3560	1	2	1	0	2	65	0	1	1	0
3560	1	1	2	0	2	65	0	1	1	0
3561	1	1	2	0	2	137	0	1	1	0
3562	1	1	2	0	2	137	0	1	1	0
3563	1	1	2	0	2	137	0	1	1	0
3564	1	1	2	0	2	137	0	1	1	0
3565	1	1	2	0	2	137	0	1	1	0
3566	1	1	2	0	2	137	0	1	1	0
3567	1	1	2	0	2	137	0	1	1	0
3568	1	1	2	0	2	137	0	1	1	0
3569	1	1	2	0	2	137	0	1	1	0
3570	1	1	2	0	2	137	0	1	1	0
3571	1	1	2	0	2	137	0	1	1	0
3572	1	1	2	0	2	137	0	1	1	0
3573	1	1	2	0	2	137	0	1	1	0
3574	1	1	2	0	2	137	0	1	1	0
3575	1	1	2	0	2	137	0	1	1	0
3576	1	1	2	0	2	137	0	1	1	0
3621	1	2	1	0	0	41	0	1	1	0
3621	2	5	3	0	28	749	0	1	0	0
3622	1	2	1	0	0	41	0	1	1	0
3622	2	5	3	0	28	749	0	1	0	0
3623	1	2	1	0	0	41	0	1	1	0
3623	2	5	3	0	28	749	0	1	0	0
3624	1	2	1	0	0	41	0	1	1	0
3625	1	2	1	0	0	41	0	1	1	0
3626	1	2	1	0	0	41	0	1	1	0
3627	1	2	1	0	0	41	0	1	1	0
3628	1	2	1	0	0	41	0	1	1	0
3628	2	5	3	0	28	749	1	0	0	0
3629	1	2	1	0	0	41	0	1	1	0
3629	2	5	3	0	28	749	1	0	1	0
3630	1	2	1	0	0	41	0	1	1	0
3630	2	5	3	0	28	749	1	0	1	0
3631	1	2	1	0	0	41	0	1	1	0
3632	1	2	1	0	0	41	0	1	1	0
3633	1	2	1	0	0	41	0	1	1	0
3634	1	2	1	0	0	41	0	1	1	0
3635	1	2	1	0	0	41	0	1	1	0
3635	2	5	3	0	28	749	2	0	1	0
3636	1	2	1	0	0	41	0	1	1	0
3637	1	2	1	0	0	41	0	1	1	0
3638	1	2	1	0	0	41	0	1	1	0
3639	1	2	1	0	0	41	0	1	1	0
3640	1	2	1	0	0	41	0	1	1	0
3641	1	2	1	0	0	41	0	1	1	0
3642	1	2	1	0	0	41	0	1	1	0
3643	1	2	1	0	0	41	0	1	1	0
3644	1	2	1	0	0	41	0	1	1	0
3645	1	2	1	0	0	41	0	1	1	0
3646	1	2	1	0	0	41	0	1	1	0
3647	1	2	1	0	8	209	0	1	1	0
3647	2	4	1	0	0	41	0	1	1	0
3648	1	2	1	0	8	209	0	1	1	0
3648	2	4	1	0	0	41	0	1	1	0
3649	1	2	1	0	8	209	0	1	1	0
3649	2	4	1	0	0	41	0	1	1	0
3650	1	2	1	0	8	209	0	1	1	0
3650	2	4	1	0	0	41	0	1	1	0
3651	1	2	1	0	8	209	0	1	1	0
3651	2	4	1	0	0	41	0	1	1	0
3652	1	2	1	0	8	209	0	1	1	0
3652	2	4	1	0	0	41	0	1	1	0
3653	2	4	1	0	0	41	0	1	1	0
3654	2	4	1	0	0	41	0	1	1	0
3655	2	4	1	0	0	41	0	1	1	0
3656	2	4	1	0	0	41	0	1	1	0
3657	2	4	1	0	0	41	0	1	1	0
3658	2	4	1	0	0	41	0	1	1	0
3659	2	4	1	0	0	41	0	1	1	0
3660	2	4	1	0	0	41	0	1	1	0
3661	2	4	1	0	0	41	0	1	1	0
3662	2	4	1	0	0	41	0	1	1	0
3663	2	4	1	0	0	41	0	1	1	0
3664	2	4	1	0	0	41	0	1	1	0
3665	2	4	1	0	0	41	0	1	1	0
3666	2	4	1	0	0	41	0	1	1	0
3667	2	4	1	0	0	41	0	1	1	0
3668	2	4	1	0	0	41	0	1	1	0
3669	2	4	1	0	0	41	0	1	1	0
3670	2	4	1	0	0	41	0	1	1	0
3671	2	4	1	0	0	41	0	1	1	0
3672	2	4	1	0	0	41	0	1	1	0
3673	2	4	1	0	0	41	0	1	1	0
3674	2	4	1	0	0	41	0	1	1	0
3675	2	4	1	0	0	41	0	1	1	0
3676	2	4	1	0	0	41	0	1	1	0
3677	2	4	1	0	0	41	0	1	1	0
3678	2	4	1	0	0	41	0	1	1	0
3679	2	4	1	0	0	41	0	1	1	0
3680	2	4	1	0	0	41	0	1	1	0
3681	2	4	1	0	0	41	0	1	1	0
3682	2	4	1	0	0	41	0	1	1	0
3683	2	4	1	0	0	41	0	1	1	0
3684	2	4	1	0	0	41	0	1	1	0
3685	2	4	1	0	0	41	0	1	1	0
3686	2	4	1	0	0	41	0	1	1	0
3771	2	5	3	0	28	749	0	1	1	0
3772	2	5	3	0	28	749	0	1	1	0
3773	2	5	3	0	28	749	0	1	1	0
3808	2	3	2	0	8	209	0	1	1	0
3809	2	3	2	0	8	209	0	1	1	0
3810	2	3	2	0	8	209	0	1	1	0
3811	2	3	2	0	8	209	0	1	1	0
3812	2	3	2	0	8	209	0	1	1	0
3813	2	3	2	0	8	209	0	1	1	0
3814	2	3	2	0	8	209	0	1	1	0
3815	2	3	2	0	8	209	0	1	1	0
3816	2	3	2	0	8	209	0	1	1	0
3817	2	3	2	0	8	209	0	1	1	0
3818	2	3	2	0	8	209	0	1	1	0
3819	2	3	2	0	8	209	0	1	1	0
3820	2	3	2	0	8	209	0	1	1	0
3821	2	3	2	0	8	209	0	1	1	0
3822	2	3	2	0	8	209	0	1	1	0
3823	2	3	2	0	8	209	0	1	1	0
3824	2	3	2	0	8	209	0	1	1	0
3825	2	3	2	0	8	209	0	1	1	0
3826	2	3	2	0	8	209	0	1	1	0
3827	2	3	2	0	8	209	0	1	1	0
3828	2	3	2	0	8	209	0	1	1	0
3847	1	2	1	0	0	41	0	1	1	0
3848	1	2	1	0	0	41	0	1	1	0
3849	1	2	1	0	0	41	0	1	1	0
3850	1	2	1	0	0	41	0	1	1	0
3851	1	2	1	0	0	41	0	1	1	0
3852	1	2	1	0	0	41	0	1	1	0
3853	1	2	1	0	0	41	0	1	1	0
3854	1	2	1	0	0	41	0	1	1	0
3855	1	2	1	0	0	41	0	1	1	0
3856	1	2	1	0	0	41	0	1	1	0
3857	1	2	1	0	0	41	0	1	1	0
3858	1	2	1	0	0	41	0	1	1	0
3859	1	2	1	0	0	41	0	1	1	0
3860	1	2	1	0	0	41	0	1	1	0
3861	1	2	1	0	0	41	0	1	1	0
3862	1	2	1	0	0	41	0	1	1	0
3863	1	2	1	0	0	41	0	1	1	0
3864	1	2	1	0	0	41	0	1	1	0
3865	1	2	1	0	0	41	0	1	1	0
3866	1	2	1	0	0	41	0	1	1	0
3867	1	2	1	0	0	41	0	1	1	0
3868	1	2	1	0	0	41	0	1	1	0
3869	1	2	1	0	0	41	0	1	1	0
3870	1	2	1	0	0	41	0	1	1	0
3871	1	2	1	0	0	41	0	1	1	0
3872	1	2	1	0	0	41	0	1	1	0
3873	1	2	1	0	0	41	0	1	1	0
3874	1	2	1	0	0	41	0	1	1	0
3875	1	2	1	0	0	41	0	1	1	0
3876	1	2	1	0	0	41	0	1	1	0
3877	1	2	1	0	0	41	0	1	1	0
3878	1	2	1	0	0	41	0	1	1	0
3879	1	2	1	0	0	41	0	1	1	0
3880	1	2	1	0	0	41	0	1	1	0
3881	1	2	1	0	0	41	0	1	1	0
3882	1	2	1	0	0	41	0	1	1	0
3883	1	2	1	0	0	41	0	1	1	0
3884	1	2	1	0	0	41	0	1	1	0
3885	1	2	1	0	0	41	0	1	1	0
3886	1	2	1	0	0	41	0	1	1	0
3921	2	4	1	0	0	26	0	1	1	0
3921	2	5	3	0	28	749	0	1	1	0
3922	2	4	1	0	0	26	0	1	1	0
3922	2	5	3	0	28	749	0	1	1	0
3923	2	4	1	0	0	26	0	1	1	0
3923	2	5	3	0	28	749	0	1	1	0
3928	2	3	2	0	8	209	0	1	1	0
3929	2	3	2	0	8	209	0	1	1	0
3930	2	3	2	0	8	209	0	1	1	0
3931	2	3	2	0	8	209	0	1	1	0
3932	2	3	2	0	8	209	0	1	1	0
3933	2	3	2	0	8	209	0	1	1	0
3934	2	3	2	0	8	209	0	1	1	0
3935	2	3	2	0	8	209	0	1	1	0
3936	2	3	2	0	8	209	0	1	1	0
3937	2	3	2	0	8	209	0	1	1	0
3938	2	3	2	0	8	209	0	1	1	0
3967	2	4	1	0	0	85	0	1	1	0
3968	2	4	1	0	0	85	0	1	1	0
3969	2	4	1	0	0	85	0	1	1	0
3970	2	4	1	0	0	85	0	1	1	0
3971	2	4	1	0	0	85	0	1	1	0
3972	2	4	1	0	0	85	0	1	1	0
3973	2	4	1	0	0	85	0	1	1	0
3974	2	4	1	0	0	85	0	1	1	0
3975	2	4	1	0	0	85	0	1	1	0
3977	2	4	1	0	0	85	0	1	1	0
3979	2	4	1	0	0	85	0	1	1	0
3980	2	4	1	0	0	85	0	1	1	0
3981	2	4	1	0	0	85	0	1	1	0
3982	2	4	1	0	0	85	0	1	1	0
3984	2	4	1	0	0	85	0	1	1	0
3986	2	4	1	0	0	85	0	1	1	0
3989	2	4	1	0	0	85	0	1	1	0
3991	2	4	1	0	0	85	0	1	1	0
3992	2	4	1	0	0	85	0	1	1	0
3993	2	4	1	0	0	85	0	1	1	0
3995	2	4	1	0	0	85	0	1	1	0
3996	2	4	1	0	0	85	0	1	1	0
3997	2	4	1	0	0	85	0	1	1	0
3998	2	4	1	0	0	85	0	1	1	0
3999	2	4	1	0	0	85	0	1	1	0
4001	2	4	1	0	0	85	0	1	1	0
4002	2	4	1	0	0	85	0	1	1	0
4003	2	4	1	0	0	85	0	1	1	0
4004	2	4	1	0	0	85	0	1	1	0
4005	2	4	1	0	0	85	0	1	1	0
4006	2	4	1	0	0	85	0	1	1	0
4047	1	2	1	0	0	41	0	1	1	0
4048	1	2	1	0	0	41	0	1	1	0
4048	1	1	2	0	4	105	0	1	1	0
4049	1	2	1	0	0	41	0	1	1	0
4049	1	1	2	0	4	105	0	1	1	0
4050	1	2	1	0	0	41	0	1	1	0
4050	1	1	2	0	4	105	0	1	1	0
4051	1	2	1	0	0	41	0	1	1	0
4051	1	1	2	0	4	105	0	1	1	0
4052	1	2	1	0	0	41	0	1	1	0
4052	1	1	2	0	4	105	0	1	1	0
4053	1	2	1	0	0	41	0	1	1	0
4053	1	1	2	0	4	105	0	1	1	0
4054	1	2	1	0	0	41	0	1	1	0
4054	1	1	2	0	4	105	0	1	1	0
4055	1	2	1	0	0	41	0	1	1	0
4055	1	1	2	0	4	105	0	1	1	0
4056	1	2	1	0	0	41	0	1	1	0
4056	1	1	2	0	4	105	0	1	1	0
4057	1	2	1	0	0	41	0	1	1	0
4057	1	1	2	0	4	105	0	1	1	0
4058	1	2	1	0	0	41	0	1	1	0
4058	1	1	2	0	4	105	0	1	1	0
4059	1	2	1	0	0	41	0	1	1	0
4059	1	1	2	0	4	105	0	1	1	0
4060	1	2	1	0	0	41	0	1	1	0
4060	1	1	2	0	4	105	0	1	1	0
4061	1	2	1	0	0	41	0	1	1	0
4061	1	1	2	0	4	105	0	1	1	0
4062	1	2	1	0	0	41	0	1	1	0
4062	1	1	2	0	4	105	0	1	1	0
4063	1	2	1	0	0	41	0	1	1	0
4063	1	1	2	0	4	105	0	1	1	0
4064	1	2	1	0	0	41	0	1	1	0
4064	1	1	2	0	4	105	0	1	1	0
4065	1	2	1	0	0	41	0	1	1	0
4065	1	1	2	0	4	105	0	1	1	0
4066	1	2	1	0	0	41	0	1	1	0
4066	1	1	2	0	4	105	0	1	1	0
4067	1	2	1	0	0	41	0	1	1	0
4067	1	1	2	0	4	105	0	1	1	0
4068	1	2	1	0	0	41	0	1	1	0
4068	1	1	2	0	4	105	0	1	1	0
4069	1	2	1	0	0	41	0	1	1	0
4069	1	1	2	0	4	105	0	1	1	0
4070	1	2	1	0	0	41	0	1	1	0
4070	1	1	2	0	4	105	0	1	1	0
4071	1	2	1	0	0	41	0	1	1	0
4071	1	1	2	0	4	105	0	1	1	0
4071	2	3	2	0	2	41	0	1	1	0
4071	2	5	3	0	28	749	0	1	0	0
4072	1	2	1	0	0	41	0	1	1	0
4072	1	1	2	0	4	105	0	1	1	0
4072	2	3	2	0	2	41	0	1	1	0
4072	2	5	3	0	28	749	0	1	0	0
4073	1	2	1	0	0	41	0	1	1	0
4073	1	1	2	0	4	105	0	1	1	0
4073	2	3	2	0	2	41	0	1	1	0
4073	2	5	3	0	28	749	0	1	0	0
4074	1	2	1	0	0	41	0	1	1	0
4074	1	1	2	0	4	105	0	1	1	0
4074	2	3	2	0	2	65	0	1	1	0
4075	1	2	1	0	0	41	0	1	1	0
4075	1	1	2	0	4	105	0	1	1	0
4075	2	3	2	0	2	65	0	1	1	0
4076	1	2	1	0	0	41	0	1	1	0
4076	1	1	2	0	4	105	0	1	1	0
4076	2	3	2	0	2	65	0	1	1	0
4077	1	2	1	0	0	41	0	1	1	0
4077	1	1	2	0	4	105	0	1	1	0
4077	2	3	2	0	2	65	0	1	1	0
4078	1	2	1	0	0	41	0	1	1	0
4078	1	1	2	0	4	105	0	1	1	0
4078	2	3	2	0	2	65	0	1	1	0
4079	1	2	1	0	0	41	0	1	1	0
4079	1	1	2	0	4	105	0	1	1	0
4079	2	3	2	0	2	65	0	1	1	0
4080	1	2	1	0	0	41	0	1	1	0
4080	1	1	2	0	4	105	0	1	1	0
4080	2	3	2	0	2	65	0	1	1	0
4081	1	2	1	0	0	41	0	1	1	0
4081	1	1	2	0	4	105	0	1	1	0
4081	2	3	2	0	2	65	0	1	1	0
4082	1	2	1	0	0	41	0	1	1	0
4082	1	1	2	0	4	105	0	1	1	0
4082	2	3	2	0	2	65	0	1	1	0
4083	1	2	1	0	0	41	0	1	1	0
4083	1	1	2	0	4	105	0	1	1	0
4083	2	3	2	0	2	65	0	1	1	0
4084	1	2	1	0	0	41	0	1	1	0
4084	1	1	2	0	4	105	0	1	1	0
4084	2	3	2	0	2	65	0	1	1	0
4085	1	2	1	0	0	41	0	1	1	0
4085	1	1	2	0	4	105	0	1	1	0
4085	2	3	2	0	2	65	0	1	1	0
4086	1	2	1	0	0	41	0	1	1	0
4086	1	1	2	0	4	105	0	1	1	0
4086	2	3	2	0	2	65	0	1	1	0
4087	1	1	2	0	4	105	0	1	1	0
4087	2	3	2	0	2	65	0	1	1	0
4088	1	1	2	0	8	209	0	1	1	0
4089	1	1	2	0	8	209	0	1	1	0
4090	1	1	2	0	8	209	0	1	1	0
4091	1	1	2	0	8	209	0	1	1	0
4092	1	1	2	0	8	209	0	1	1	0
4093	1	1	2	0	8	209	0	1	1	0
4094	1	1	2	0	8	209	0	1	1	0
4095	1	1	2	0	8	209	0	1	1	0
4096	1	1	2	0	8	209	0	1	1	0
4097	1	1	2	0	8	209	0	1	1	0
4098	1	1	2	0	8	209	0	1	1	0
4099	1	1	2	0	8	209	0	1	1	0
4100	1	1	2	0	8	209	0	1	1	0
4101	1	1	2	0	8	209	0	1	1	0
4102	1	1	2	0	8	209	0	1	1	0
4103	1	1	2	0	8	209	0	1	1	0
4104	1	1	2	0	8	209	0	1	1	0
4105	1	1	2	0	8	209	0	1	1	0
4106	1	1	2	0	8	209	0	1	1	0
4107	1	1	2	0	8	209	0	1	1	0
4108	1	1	2	0	8	209	0	1	1	0
4127	1	2	1	0	2	137	0	1	1	0
4129	1	2	1	0	2	137	0	1	1	0
4130	1	2	1	0	2	137	0	1	1	0
4131	1	2	1	0	2	137	0	1	1	0
4132	1	2	1	0	2	137	0	1	1	0
4133	1	2	1	0	2	137	0	1	1	0
4134	1	2	1	0	2	137	0	1	1	0
4135	1	2	1	0	2	137	0	1	1	0
4136	1	2	1	0	2	137	0	1	1	0
4137	1	2	1	0	2	137	0	1	1	0
4138	1	2	1	0	2	137	0	1	1	0
4139	1	2	1	0	2	137	0	1	1	0
4140	1	2	1	0	2	137	0	1	1	0
4141	1	2	1	0	2	137	0	1	1	0
4142	1	2	1	0	2	137	0	1	1	0
4143	1	2	1	0	2	137	0	1	1	0
4144	1	2	1	0	2	137	0	1	1	0
4145	1	2	1	0	2	137	0	1	1	0
4146	1	2	1	0	2	137	0	1	1	0
4147	1	2	1	0	2	137	0	1	1	0
4148	1	2	1	0	2	137	0	1	1	0
4149	1	2	1	0	2	137	0	1	1	0
4150	1	2	1	0	2	137	0	1	1	0
4151	1	2	1	0	2	137	0	1	1	0
4221	1	1	2	0	18	549	0	1	1	0
4221	2	5	3	0	28	749	0	1	0	0
4222	1	1	2	0	18	549	0	1	1	0
4222	2	5	3	0	28	749	0	1	0	0
4223	1	1	2	0	18	549	0	1	1	0
4223	2	5	3	0	28	749	0	1	0	0
4224	1	1	2	0	18	549	0	1	1	0
4224	2	5	3	0	28	749	0	1	0	0
4225	2	5	3	0	28	749	0	1	1	0
4226	2	5	3	0	28	749	0	1	1	0
4228	2	5	3	0	28	749	1	0	1	0
4229	2	5	3	0	28	749	1	0	1	0
4230	2	5	3	0	28	749	1	0	1	0
4231	2	5	3	0	28	749	1	0	1	0
4327	2	4	1	0	0	41	0	1	1	0
4328	2	4	1	0	0	41	0	1	1	0
4328	2	3	2	0	2	65	0	1	1	0
4329	2	4	1	0	0	41	0	1	1	0
4329	2	3	2	0	2	65	0	1	1	0
4330	2	4	1	0	0	41	0	1	1	0
4330	2	3	2	0	2	65	0	1	1	0
4331	2	4	1	0	0	41	0	1	1	0
4331	2	3	2	0	2	65	0	1	1	0
4332	2	4	1	0	0	41	0	1	1	0
4332	2	3	2	0	2	65	0	1	1	0
4333	2	4	1	0	0	41	0	1	1	0
4333	2	3	2	0	2	65	0	1	1	0
4334	2	4	1	0	0	41	0	1	1	0
4334	2	3	2	0	2	65	0	1	1	0
4335	2	4	1	0	0	41	0	1	1	0
